Sample ID,Site,Region,Date,Data Set,Year,Month,Season,Haul,Alewife,American Eel,Atlantic Menhaden,Atlantic Silverside,Atlantic Spadefish,Bay Anchovy,Black Sea Bass,Bluefish,Chain Pipefish,Croaker,Dusky Pipefish,Feather Blenny,Fourspine Stickleback,Florida Pompano,Gag Grouper,Gray Snapper,Harvestfish,Hogchoker,Inland Silverside,Inshore Lizardfish,Kingfish,Lined Seahorse,Mummichog,Naked Goby,Northern Pipefish,Northern Puffer,Northern Searobin,Northern Stargazer,Oyster Toadfish,Pigfish,Pinfish,Rainwater Killifish,Red Drum,Sheepshead Minnow,Silver Perch,Skilletfish,Southern Stingray,Speckled Trout,Spot,Spotfin Butterflyfish,Spotted Hake,Striped Bass,Striped Blenny,Striped Burrfish,Striped Killifish,Summer Flounder,Tautog,Weakfish,Winter Flounder
264,Pepper Creek,Mobjack Bay,7/6/10,Pres,2010,July,Summer,2,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,68,0,0,0,36,0,0,0,1,0,0,0,0,0,0
265,Pepper Creek,Mobjack Bay,7/6/10,Pres,2010,July,Summer,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0
266,Pepper Creek,Mobjack Bay,7/6/10,Pres,2010,July,Summer,4,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,23,0,0,1,13,0,0,0,0,0,0,0,0,0,0
267,Pepper Creek,Mobjack Bay,7/6/10,Pres,2010,July,Summer,5,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,13,0,0,0,23,0,0,0,0,0,0,1,0,0,0
268,Pepper Creek,Mobjack Bay,7/6/10,Pres,2010,July,Summer,6,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,17,0,0,0,10,0,0,0,0,1,0,0,0,0,0
285,Pepper Creek,Mobjack Bay,8/10/10,Pres,2010,August,Summer,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,0,0,0
286,Pepper Creek,Mobjack Bay,8/10/10,Pres,2010,August,Summer,2,0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27,0,0,1,3,0,0,0,0,0,0,0,0,0,0
287,Pepper Creek,Mobjack Bay,8/10/10,Pres,2010,August,Summer,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0
288,Pepper Creek,Mobjack Bay,8/10/10,Pres,2010,August,Summer,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0
289,Pepper Creek,Mobjack Bay,8/10/10,Pres,2010,August,Summer,5,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0
290,Pepper Creek,Mobjack Bay,8/10/10,Pres,2010,August,Summer,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,7,0,0,0,0,0,0,0,0,0,0
315,Pepper Creek,Mobjack Bay,8/16/10,Pres,2010,August,Summer,1,0,0,0,0,3,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
316,Pepper Creek,Mobjack Bay,8/16/10,Pres,2010,August,Summer,2,0,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
317,Pepper Creek,Mobjack Bay,8/16/10,Pres,2010,August,Summer,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
318,Pepper Creek,Mobjack Bay,8/16/10,Pres,2010,August,Summer,4,0,0,0,0,0,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0
319,Pepper Creek,Mobjack Bay,8/16/10,Pres,2010,August,Summer,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,13,0,0,0,0,0,0,0,0,0,0
320,Pepper Creek,Mobjack Bay,8/16/10,Pres,2010,August,Summer,6,0,0,0,0,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,21,0,0,0,0,1,0,0,0,0,0
348,Pepper Creek,Mobjack Bay,9/20/10,Pres,2010,September,Fall,1,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,7,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
349,Pepper Creek,Mobjack Bay,9/20/10,Pres,2010,September,Fall,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350,Pepper Creek,Mobjack Bay,9/20/10,Pres,2010,September,Fall,3,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0
351,Pepper Creek,Mobjack Bay,9/20/10,Pres,2010,September,Fall,4,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0
352,Pepper Creek,Mobjack Bay,9/20/10,Pres,2010,September,Fall,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
370,Pepper Creek,Mobjack Bay,10/28/10,Pres,2010,October,Fall,1,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0
371,Pepper Creek,Mobjack Bay,10/28/10,Pres,2010,October,Fall,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
372,Pepper Creek,Mobjack Bay,10/28/10,Pres,2010,October,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
373,Pepper Creek,Mobjack Bay,10/28/10,Pres,2010,October,Fall,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
378,Pepper Creek,Mobjack Bay,3/17/11,Pres,2011,March,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Pepper Creek,Mobjack Bay,3/17/11,Pres,2011,March,Spring,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Pepper Creek,Mobjack Bay,3/17/11,Pres,2011,March,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Pepper Creek,Mobjack Bay,3/17/11,Pres,2011,March,Spring,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,Pepper Creek,Mobjack Bay,6/7/11,Pres,2011,June,Summer,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0
399,Pepper Creek,Mobjack Bay,6/7/11,Pres,2011,June,Summer,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,0,0
400,Pepper Creek,Mobjack Bay,6/7/11,Pres,2011,June,Summer,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
401,Pepper Creek,Mobjack Bay,6/7/11,Pres,2011,June,Summer,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
